"IRN","DISTRICT","COUNTY","COUNTY NUMBER","DISTRICT TYPE","CALCULATED OPPORTUNITY GRANT","CAPPED OPPORTUNITY GRANT","CALCULATED TARGETED ASSISTANCE","CAPPED TARGETED ASSISTANCE","CALCULATED K-3 LITERACY FUNDING","CAPPED K-3 LITERACY FUNDING","CALCULATED ECONOMIC DISADVANTAGED FUNDING","CAPPED ECONOMIC DISADVANTAGED FUNDING","CALCULATED LIMITED ENGLISH PROFICIENCY FUNDING","CAPPED LIMITED ENGLISH PROFICIENCY FUNDING","CALCULATED GIFTED EDUCATION FUNDING","CAPPED GIFTED EDUCATION FUNDING","CALCULATED TRANSPORTATION FUNDING","CAPPED TRANSPORTATION FUNDING","CALCULATED SPECIAL EDUCATION ADDITIONAL FUNDING","CAPPED SPECIAL EDUCATION ADDITIONAL FUNDING","CALCULATED CAREER TECH EDUCATION FUNDING","CAPPED CAREER TECH EDUCATION FUNDING","CALCULATED FUNDING BEFORE GUARANTEE","CAPPED FUNDING BEFORE GUARANTEE","TRANSITIONAL GUARANTEE BASE","TRANSITIONAL GUARANTEE","TOTAL CALCULATED STATE FUNDING","PRESCHOOL SPECIAL EDUCATION FUNDING","SPECIAL EDUCATION TRANSPORTATION FUNDING","TOTAL ADDITIONAL AID ITEMS","EDUCATION SERVICE CENTER TRANSFER","OPEN ENROLLMENT ADJUSTMENT","COMMUNITY SCHOOL TRANSFER","STEM SCHOOL TRANSFER","SCHOLARSHIP TRANSFER","OTHER ADJUSTMENTS","TOTAL TRANSFERS & ADJUSTMENTS","NET STATE FOUNDATION FUNDING","STATEWIDE TOTAL ADM","STATEWIDE FORMULA ADM","STATEWIDE ECONOMIC DISADVANTAGED RATIO","STATEWIDE MEDIAN INCOME","STATEWIDE 3 YEAR AVERAGE VALUATION","STATEWIDE 3 YEAR AVERAGE ADJUSTED VALUATION","STATEWIDE 3 YEAR FEDERAL GROSS INCOME","ADJUSTED TOTAL ADM","TOTAL ADM","TUITION KINDERGARTEN ADM","JOINTURE JVS ADM","FORMULA ADM","CATEGORY 1 SPECIAL EDUCATION ADM","CATEGORY 2 SPECIAL EDUCATION ADM","CATEGORY 3 SPECIAL EDUCATION ADM","CATEGORY 4 SPECIAL EDUCATION ADM","CATEGORY 5 SPECIAL EDUCATION ADM","CATEGORY 6 SPECIAL EDUCATION ADM","CATEGORY 1 CAREER TECH FTE","CATEGORY 2 CAREER TECH FTE","CATEGORY 3 CAREER TECH FTE","CATEGORY 4 CAREER TECH FTE","CATEGORY 5 CAREER TECH FTE","CATEGORY 1 LEP ADM","CATEGORY 2 LEP ADM","CATEGORY 3 LEP ADM","K-3 FORMULA ADM","K-3 E-SCHOOL FORMULA ADM","PRESCHOOL AUTISM SCHOLARSHIP ADM","BRICK & MORTAR & STEM SCHOOL ADM","E-SCHOOL FORMULA ADM","NET FORMULA ADM","JON PETERSON SCHOLARSHIP ADM","AUTISM SCHOLARSHIP ADM","EDCHOICE SCHOLARSHIP ADM","ECONOMIC DISADVANTAGED ADM","ECONOMIC DISADVANTAGED RATIO","E-SCHOOL ECONOMIC DISADVANTAGED ADM","3 YEAR AVERAGE FEDERAL GROSS INCOME","3 YEAR AVERAGE TOTAL REAL VALUATION","3 YEAR AVERAGE AGRICULTURAL REAL VALUATION","3 YEAR AVERAGE ADJSUTED TOTAL VALUATION","3 YEAR AVERAGE TOTAL VALUATION","EXEMPT PROPERTY VALUATION","POTENTIAL PROPERTY VALUATION","MEDIAN INCOME TY11","STATE SHARE INDEX","ECONIMC DISADVANTAGED INDEX","INCOMING OPEN ENROLLMENT ADM","OUTGOING OPEN ENROLLMENT ADM","RESIDENT COMMUNITY SCHOOL ADM","RESIDENT SPECIAL ED PRESCHOOL CATEGORY 1 ADM","RESIDENT SPECIAL ED PRESCHOOL CATEGORY 2 ADM","RESIDENT SPECIAL ED PRESCHOOL CATEGORY 3 ADM","RESIDENT SPECIAL ED PRESCHOOL CATEGORY 4 ADM","RESIDENT SPECIAL ED PRESCHOOL CATEGORY 5 ADM","RESIDENT SPECIAL ED PRESCHOOL CATEGORY 6 ADM"
"43711.0","Canton City SD","Stark","76.0","1.0","50923825.25","40775607.96","16026740.61","12832894.8","696269.99","557515.7","6573806.2","5263762.95","106678.26","85419.17","481826.8","385807.25","3382427.61","2708369.64","8435526.78","8435526.78","989322.08","989322.08","87616423.58","72034226.33","67796918.88","0.0","72034226.33","608785.13","486986.48","1095771.61","-599763.78","-1811878.85","-8321381.94","0.0","-1278484.67","48209.15","-11963300.09","61166697.85","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","10599.36","10599.36","0.0","0.0","10599.36","79.2","1198.13","173.3","9.8","56.1","113.26","111.72","98.14","59.92","22.11","10.75","24.0","79.4","3.0","3684.63","30.15","1.0","816.1","224.35","9466.23","1.5","6.96","289.24","8467.48","0.798867101","180.92","700006153.0","606851317.0","59763.0","651931403.0","651931403.0","239779410.0","891710813.0","20744.0","0.836200401","2.949105693","0.0","308.43","968.43","20.0","76.0","0.0","1.0","1.0","5.0"
"43729.0","Celina City SD","Mercer","54.0","1.0","7662364.48","6820662.27","1303479.59","1160293.81","119535.93","106405.04","221952.22","197571.02","21339.86","18995.7","134935.35","120112.85","740311.75","658989.33","1170983.14","1170983.14","96167.69","96167.69","11471070.01","10350180.85","9741346.68","0.0","10350180.85","433623.31","14814.3","448437.61","-916003.66","-748198.05","-664243.43","0.0","-17500.0","347735.24","-1998209.9","8800408.56","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","2789.07","2789.07","0.0","0.0","2789.07","82.0","303.43","26.8","1.0","27.0","19.0","26.8","2.66","14.48","1.4","18.09","14.0","21.0","0.0","829.0","9.0","0.0","43.07","46.08","2710.68","0.0","0.0","0.0","1121.57","0.402130459","17.41","364987870.0","368504040.0","51787293.0","376391676.0","376391676.0","39277810.0","415669487.0","29282.0","0.47820417","0.747265968","55.9","181.33","87.43","71.0","18.0","1.0","0.0","0.0","3.0"
"43737.0","Centerville City SD","Montgomery","57.0","1.0","9759275.95","7242689.67","0.0","0.0","219607.23","162977.97","30145.62","22372.09","34631.71","25701.36","392082.2","290977.5","2871355.6","2130930.38","1347687.52","1347687.52","213027.93","213027.93","14867813.76","11436364.42","10763637.1","0.0","11436364.42","364611.33","383398.04","748009.37","-1044018.59","-160896.0","-719348.97","-153581.9","-282403.0","-2902.53","-2363150.99","9821222.8","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","7968.44","7968.44","0.0","0.0","7968.44","127.5","580.46","62.04","5.0","43.0","105.52","87.75","88.83","26.23","32.57","28.69","25.4","87.2","35.0","1966.86","17.36","0.0","39.09","76.51","7854.55","3.5","4.56","0.0","1162.25","0.145856655","22.32","2361161533.0","1655911837.0","4802430.0","1681445050.0","1681445050.0","141230400.0","1822675450.0","45614.0","0.213183829","0.09830911","0.0","26.5","116.78","37.0","38.0","0.0","1.0","2.0","4.0"
"43745.0","Chillicothe City SD","Ross","71.0","1.0","10370912.66","7603503.03","1462910.43","1072542.43","157296.37","115322.87","1398677.94","1025449.96","0.0","0.0","160012.65","117314.33","381768.07","279895.78","1124482.39","1124482.39","0.0","0.0","15056060.51","11338510.79","10671539.57","0.0","11338510.79","182232.94","70956.37","253189.31","-18004.61","-2395810.61","-597484.28","0.0","-57279.0","-40367.35","-3108945.85","8482754.25","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","3416.12","3416.12","0.0","156.98","3290.53","50.8","214.58","11.76","1.0","26.88","24.18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1033.54","15.94","0.0","0.0","92.61","3195.42","0.5","2.0","0.0","2381.43","0.697115441","66.09","412147271.0","377375220.0","3955413.0","399931873.0","399931873.0","75866780.0","475798653.0","26877.0","0.548606677","2.24569447","232.48","660.63","91.22","8.0","27.0","0.0","0.0","0.0","1.0"
"43752.0","Cincinnati City SD","Hamilton","31.0","1.0","112707870.17","101742473.78","5123471.97","4625007.21","2260216.06","2040318.68","17414967.6","15720658.03","826164.47","745786.57","1657707.7","1496428.61","6641723.38","5995547.31","17536104.4","17536104.4","604749.29","604749.29","164772975.04","150507073.88","141653716.61","0.0","150507073.88","963080.83","2839890.07","3802970.9","-194730.71","799324.25","-56673410.57","0.0","-15984124.45","-17777.88","-72070719.36","82239325.42","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","42663.46","42663.46","0.0","22.39","42645.54","594.33","4004.29","656.58","26.0","486.36","310.43","151.88","56.88","119.05","41.18","0.15","251.35","1119.53","220.0","15887.54","136.72","4.47","7602.5","897.94","32171.7","224.14","23.99","3630.36","29656.59","0.695128571","663.21","7130879444.0","5870897090.0","1690067.0","6177200016.0","6177200016.0","1961843530.0","8139043547.0","28294.0","0.459986486","2.232911668","526.2","379.85","8029.92","15.0","145.0","7.0","1.0","7.0","9.0"
"43760.0","Circleville City SD","Pickaway","65.0","1.0","6510804.59","6510804.59","1049349.94","1049349.94","99038.4","99038.4","900015.71","900015.71","546.75","546.75","98806.95","98806.95","373070.11","373070.11","801013.87","801013.87","760.67","760.67","9833406.99","9833406.99","9382522.21","0.0","9833406.99","82900.42","0.0","82900.42","-472767.93","-167728.14","-739785.39","0.0","-28404.0","22267.6","-1386417.86","8529889.55","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","2183.75","2183.75","0.0","135.45","2075.39","27.9","233.15","5.89","0.0","10.67","12.51","0.28","0.0","0.0","0.0","0.0","0.0","0.89","0.0","655.28","13.25","0.0","13.7","93.1","1971.16","0.5","0.35","0.0","1537.17","0.703912994","75.94","253367800.0","245047257.0","12269910.0","257251026.0","257251026.0","51040790.0","308291817.0","26814.0","0.546065713","2.289703401","73.89","98.23","105.97","9.0","5.0","0.0","1.0","0.0","1.0"
"43778.0","Claymont City SD","Tuscarawas","79.0","1.0","9284464.44","7838076.81","3286524.23","2774530.46","120099.54","101389.74","509477.14","430107.84","1773.75","1497.42","99420.1","83931.87","650841.11","549449.31","1546555.36","1546555.36","45758.09","45758.09","15544913.76","13371296.9","12584750.02","0.0","13371296.9","172337.73","28386.55","200724.28","-164823.33","143800.98","-338238.7","0.0","0.0","-3588.28","-362849.33","13209171.85","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","2118.95","2118.95","0.0","86.16","2050.02","63.0","247.47","13.0","0.0","25.0","16.0","8.23","0.0","0.0","0.0","12.0","0.0","2.0","0.0","659.5","8.7","0.0","3.0","53.52","1994.25","0.0","0.0","0.0","1238.31","0.584397933","38.22","176383518.0","138922470.0","17843953.0","149927080.0","149927080.0","16552790.0","166479870.0","25559.0","0.78833122","1.578187529","189.0","166.5","53.28","28.0","3.0","0.0","0.0","0.0","2.0"
"43786.0","Cleveland Municipal SD","Cuyahoga","18.0","1.0","224123533.39","224123533.39","36508205.51","36508205.51","3273490.57","3273490.57","54980484.62","54980484.62","2425097.32","2425097.32","1796298.4","1796298.4","5750259.3","5750259.3","42158333.35","42158333.35","1875701.79","1875701.79","372891404.25","372891404.25","414860088.29","41968684.04","414860088.29","3644774.22","2101726.25","5746500.47","0.0","917425.67","-141133983.91","0.0","-13576760.0","-85198.25","-153878516.49","266728072.27","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","55712.8","55712.8","0.0","1.4","55711.68","469.64","6520.05","1149.48","57.4","594.96","555.55","272.78","122.58","321.19","32.95","60.85","612.34","2016.91","381.4","19119.34","254.86","2.66","17299.98","2090.37","40576.52","59.0","11.46","2.0","52154.92","0.936138912","1684.79","4787290551.0","5188621000.0","138647.0","4890491257.0","5447338013.0","3130068800.0","8577406813.0","22426.0","0.700213432","4.049690751","636.3","463.06","18345.91","151.0","267.0","27.0","3.0","41.0","73.0"
"43794.0","Cleveland Hts-Univ Hts City","Cuyahoga","18.0","1.0","11623445.4","11623445.4","0.0","0.0","225082.75","225082.75","2121760.2","2121760.2","44138.33","44138.33","290448.4","290448.4","466261.94","466261.94","2674826.97","2674826.97","180358.3","180358.3","17626322.29","17626322.29","18920545.3","1294223.01","18920545.3","243696.6","628491.46","872188.06","-34450.78","-584957.25","-3052463.4","0.0","-1048003.19","-165166.7","-4885041.32","14907692.04","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","6215.68","6215.68","0.0","0.0","6215.68","49.24","681.24","179.5","6.8","59.0","116.43","44.93","51.64","25.32","5.99","20.6","31.0","67.2","21.0","1801.66","24.99","0.0","291.66","136.66","5765.91","59.43","4.93","30.0","4069.74","0.654753784","88.24","1633933604.0","1107469367.0","0.0","1121823936.0","1121823936.0","154518010.0","1276341947.0","37911.0","0.325503902","1.981058493","0.0","100.05","396.37","19.0","12.0","3.0","1.0","2.0","9.0"
"43802.0","Columbus City SD","Franklin","25.0","1.0","191198830.45","158348906.76","16466874.34","13637696.12","3556867.42","2945761.05","18649689.52","15445481.23","4637579.8","3840795.94","2339712.1","1937725.52","27133925.83","22472038.56","28957811.68","28957811.68","1424134.01","1424134.01","294365425.15","249010350.87","234362683.18","0.0","249010350.87","4077768.23","3159500.22","7237268.45","0.0","1293068.65","-116502612.67","-1680636.98","-16575691.57","499085.59","-132966786.98","123280832.34","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","67898.42","67898.42","0.0","0.0","67898.42","1066.62","5795.48","1036.56","62.37","467.41","712.95","310.79","216.01","168.19","13.14","2.04","1715.84","5072.24","1610.49","24543.84","388.38","22.91","14495.16","2732.09","50920.32","55.5","62.24","3279.81","41766.49","0.615131987","2116.65","9026655283.0","9092816070.0","3697730.0","9154456430.0","9325915926.0","4241763250.0","13567679177.0","27064.0","0.489992031","1.748549321","535.3","311.73","16357.53","41.0","551.0","19.0","15.0","32.0","70.0"
"43810.0","Conneaut Area City SD","Ashtabula","4.0","1.0","6069651.33","6069651.33","1358134.64","1358134.64","85034.36","85034.36","542558.32","542558.32","4139.07","4139.07","83090.1","83090.1","435762.45","435762.45","927770.61","927770.61","10013.71","10013.71","9516154.59","9516154.59","11041997.82","1525843.23","11041997.82","156099.71","30665.08","186764.79","-187520.81","-19188.3","-555226.33","0.0","-15216.0","-43531.21","-820682.65","10408079.96","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","1813.62","1813.62","0.0","87.0","1744.02","20.0","179.71","18.0","1.0","9.0","20.08","0.0","0.0","0.0","0.0","11.6","1.0","4.74","0.0","542.54","16.74","0.0","1.0","86.4","1654.87","2.0","0.0","0.0","1150.53","0.634383167","65.98","195631620.0","184935363.0","22042623.0","192286650.0","192286650.0","53243770.0","245530420.0","24554.0","0.605790209","1.859707173","39.11","43.25","80.02","9.0","12.0","4.0","0.0","3.0","0.0"
"43828.0","Coshocton City SD","Coshocton","16.0","1.0","6270602.06","5695183.39","1085990.85","986335.44","85722.32","77856.05","540067.12","490508.13","3433.67","3118.58","80494.3","73107.78","404354.19","367248.83","1073786.9","1073786.9","35665.21","35665.21","9580116.62","8802810.31","8284997.95","0.0","8802810.31","189830.4","0.0","189830.4","-68179.61","-212034.85","-565418.1","0.0","0.0","-85262.55","-930895.11","8061745.6","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","1709.71","1709.71","0.0","51.06","1668.86","68.0","212.81","20.4","2.0","15.0","11.0","5.71","0.0","6.69","0.0","9.53","0.0","0.0","7.0","517.68","6.68","0.0","26.22","46.65","1602.54","0.0","0.0","0.0","1094.33","0.640067614","33.85","188091784.0","157608650.0","993843.0","165333920.0","165333920.0","27064220.0","192398140.0","23171.0","0.654032459","1.893184637","105.85","150.18","67.59","12.0","19.0","0.0","1.0","3.0","0.0"
"43836.0","Cuyahoga Falls City SD","Summit","77.0","1.0","11923247.5","8525013.01","324013.7","231666.83","197658.97","141324.36","503313.08","359864.25","55951.31","40004.68","236822.05","169325.61","383828.89","274434.15","2035733.03","2035733.03","171395.62","171395.62","15831964.15","11948761.54","11245893.2","0.0","11948761.54","231625.08","107908.35","339533.43","-31462.15","698077.75","-1762237.01","0.0","-290212.0","-35893.95","-1421727.36","10866567.61","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","4962.41","4962.41","0.0","0.0","4962.41","37.0","521.24","55.67","4.0","8.45","87.12","25.47","29.15","8.48","29.02","57.8","40.6","57.8","10.5","1451.5","22.0","0.66","92.82","138.86","4744.31","8.0","2.28","0.0","2177.85","0.43886942","75.65","931718423.0","758236933.0","0.0","761911866.0","761911866.0","59849410.0","821761277.0","32361.0","0.418171206","0.89004488","341.1","220.45","240.09","24.0","16.0","0.0","1.0","6.0","0.0"
"43844.0","Dayton City SD","Montgomery","57.0","1.0","105511366.91","85363263.98","20510458.76","16593849.15","1457050.28","1178816.76","18057856.58","14609587.79","701018.34","567154.19","837254.15","677374.86","6249268.68","5055928.93","15852890.18","15852890.18","1129256.27","1129256.27","170306420.15","141028122.11","132732350.21","0.0","141028122.11","1484175.19","1530576.68","3014751.87","-2634475.54","-3897931.65","-48378854.67","-733167.16","-8224371.15","76567.43","-63792232.74","80250641.24","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","22929.63","22929.63","0.0","1.0","22928.83","331.76","2003.83","264.69","36.56","253.12","188.07","105.03","81.88","199.87","40.59","41.91","104.0","584.29","84.0","7956.99","128.54","0.31","5941.68","871.0","15517.43","13.0","6.29","2065.16","19928.88","0.86913221","697.92","1763227529.0","1573548517.0","795033.0","1566359794.0","1653067116.0","832324940.0","2485392057.0","22394.0","0.800979591","3.490703448","0.0","654.61","6517.3","73.0","150.0","2.0","3.0","17.0","7.0"
"43851.0","Deer Park Community City SD","Hamilton","31.0","1.0","2544613.8","2515933.03","0.0","0.0","48944.25","48392.59","145316.51","143678.62","11062.85","10938.15","66802.75","66049.8","16698.77","16510.56","308914.27","308914.27","7873.17","7873.17","3150226.37","3118290.19","2934861.36","0.0","3118290.19","59911.9","41775.17","101687.07","-8144.76","-135007.5","-379617.2","0.0","-165524.0","-1243.13","-689536.59","2530440.67","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","1336.27","1336.27","0.0","47.14","1298.55","35.0","88.06","11.0","0.0","6.0","13.0","0.0","0.0","0.0","0.0","16.2","1.0","19.5","12.0","388.57","8.07","0.16","9.0","41.27","1243.17","6.36","1.16","0.0","601.37","0.450036295","24.17","274924059.0","233249160.0","0.0","242306180.0","242306180.0","24260510.0","266566690.0","34521.0","0.341051262","0.935914867","0.0","23.5","51.65","4.0","6.0","0.0","0.0","1.0","1.0"
"43869.0","Defiance City SD","Defiance","20.0","1.0","10542138.17","8381790.78","1901913.96","1512164.29","145280.77","115509.11","359559.43","285876.72","4424.13","3517.52","129770.9","103177.6","967155.52","768961.2","1596464.34","1596464.34","69168.92","69168.92","15715876.14","12836630.48","12081534.57","0.0","12836630.48","268627.41","113830.25","382457.66","-948172.06","-589619.58","-283826.67","0.0","-137716.0","258956.77","-1700377.54","11518710.6","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","2697.32","2697.32","0.0","66.42","2644.18","39.6","236.89","28.0","1.0","14.0","34.3","6.71","0.0","0.0","23.78","19.4","0.0","1.0","7.0","849.0","8.0","0.0","1.0","42.0","2599.43","2.0","0.0","0.0","1293.26","0.479461095","35.0","323163857.0","229176683.0","6990727.0","240019723.0","240019723.0","33339530.0","273359253.0","28175.0","0.693981119","1.062302028","191.59","295.35","42.1","26.0","14.0","1.0","0.0","2.0","4.0"
"43877.0","Delaware City SD","Delaware","21.0","1.0","14988578.2","8326856.1","1540403.02","855765.91","240277.09","133485.16","306909.31","170502.47","30623.09","17012.56","257107.5","142835.25","1502342.36","834621.44","2147054.24","2147054.24","25574.22","25574.22","21038869.03","12653707.35","11909371.61","0.0","12653707.35","390690.88","255342.8","646033.68","-398184.97","-392993.75","-1422419.77","0.0","-349695.0","-61006.54","-2624300.03","10675441.0","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","5455.4","5455.4","0.0","169.87","5319.5","92.0","417.82","35.4","6.5","47.5","59.71","0.94","0.0","0.0","0.72","32.5","3.5","47.85","6.0","1652.32","20.99","1.55","9.5","176.18","5127.81","6.5","3.43","0.0","1975.61","0.362138432","92.97","767493705.0","680928087.0","3559183.0","704759010.0","704759010.0","149996270.0","854755280.0","35966.0","0.490312613","0.606024942","1.4","68.21","193.6","48.0","31.0","0.0","0.0","1.0","2.0"
"43885.0","Delphos City SD","Allen","2.0","1.0","2872878.66","2201501.6","153565.51","117678.04","51083.37","39145.45","121772.7","93315.04","489.05","374.76","62361.7","47788.09","182758.67","140048.9","437480.36","437480.36","75141.61","75141.61","3957531.63","3152473.85","2967034.21","0.0","3152473.85","96592.5","24647.41","121239.91","-545615.5","41744.0","-171013.59","0.0","-229228.0","-337681.2","-1241794.29","2031919.47","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","1150.34","1150.34","0.0","0.0","1150.34","33.0","110.65","4.82","0.0","9.0","14.0","21.49","4.42","0.0","13.03","16.76","0.0","1.0","0.0","365.0","1.0","0.0","1.82","15.97","1116.22","16.78","0.0","0.0","509.3","0.442738669","9.54","208965124.0","167166253.0","20970263.0","171858630.0","171858630.0","17209830.0","189068460.0","31063.0","0.434711399","0.905808048","102.0","91.0","20.12","11.0","7.0","0.0","0.0","2.0","0.0"
"43893.0","Dover City SD","Tuscarawas","79.0","1.0","8170882.91","4153320.28","1122506.16","570578.2","120807.71","61407.45","135658.66","68956.3","74144.11","37688.0","131413.3","66798.35","548694.99","278905.73","998076.29","998076.29","45961.78","45961.78","11348145.91","6281692.38","5912181.06","0.0","6281692.38","156644.78","51035.91","207680.69","-430520.37","525905.48","-309173.47","0.0","0.0","-22398.39","-236186.75","6253186.32","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","2760.71","2760.71","0.0","105.06","2676.66","63.6","218.89","6.25","1.0","12.0","27.86","16.3","0.96","0.0","0.22","0.36","40.0","70.7","0.0","799.6","7.0","0.0","0.75","46.2","2629.89","0.0","0.0","0.0","945.31","0.342415538","14.53","368565014.0","328281623.0","14651107.0","332402976.0","332402976.0","35895130.0","368298107.0","30578.0","0.531356191","0.541811467","218.5","126.82","47.31","28.0","5.0","0.0","0.0","1.0","0.0"
